Date,Price,Open,High,Low,Vol,Change %
2/17/2012,"6,447.70","6,531.90","6,531.90","6,447.70",62.82K,-0.26%
2/16/2012,"6,464.50","6,447.70","6,464.50","6,447.70",109.16K,-0.26%
2/15/2012,"6,481.40","6,430.90","6,531.90","6,430.90",158.70K,0.00%
2/14/2012,"6,481.40","6,397.20","6,481.40","6,397.20",233.71K,1.32%
2/13/2012,"6,397.20","6,380.40","6,464.50","6,380.40",108.58K,-1.30%
2/10/2012,"6,481.40","6,397.20","6,481.40","6,363.50",149.05K,0.79%
2/9/2012,"6,430.90","6,481.40","6,481.40","6,430.90",140.11K,-0.78%
2/8/2012,"6,481.40","6,447.70","6,531.90","6,447.70",421.62K,0.00%
2/7/2012,"6,481.40","6,481.40","6,515.00","6,447.70",569.63K,0.00%
2/6/2012,"6,481.40","6,481.40","6,565.50","6,464.50",233.04K,-0.77%
2/3/2012,"6,531.90","6,531.90","6,700.20","6,515.00",746.47K,0.26%
2/2/2012,"6,515.00","6,531.90","6,616.00","6,430.90",638.93K,1.31%
2/1/2012,"6,430.90","6,481.40","6,481.40","6,397.20",294.07K,-0.78%
1/31/2012,"6,481.40","6,481.40","6,548.70","6,447.70",341.99K,-0.77%
1/30/2012,"6,531.90","6,515.00","6,565.50","6,464.50",219.07K,0.26%
1/20/2012,"6,515.00","6,464.50","6,531.90","6,464.50",255.80K,0.26%
1/19/2012,"6,498.20","6,447.70","6,531.90","6,346.70",432.18K,0.78%
1/18/2012,"6,447.70","6,262.50","6,447.70","6,262.50",113.11K,3.51%
1/17/2012,"6,228.80","6,329.80","6,397.20","6,228.80",248.48K,-3.40%
1/16/2012,"6,447.70","6,447.70","6,447.70","6,296.20",366.33K,0.79%
1/13/2012,"6,397.20","6,464.50","6,531.90","6,397.20",246.85K,-1.81%
1/12/2012,"6,515.00","6,515.00","6,515.00","6,397.20",145.06K,0.00%
1/11/2012,"6,515.00","6,548.70","6,548.70","6,464.50",123.88K,0.00%
1/10/2012,"6,515.00","6,498.20","6,515.00","6,414.00",229.72K,0.26%
1/9/2012,"6,498.20","6,531.90","6,632.90","6,464.50",313.16K,-1.78%
1/6/2012,"6,616.00","6,582.40","6,666.50","6,531.90",418.29K,0.25%
1/5/2012,"6,599.20","6,565.50","6,599.20","6,481.40",430.56K,0.51%
1/4/2012,"6,565.50","6,632.90","6,733.90","6,565.50",152.51K,-2.26%
1/3/2012,"6,717.00","6,733.90","6,818.10","6,599.20",247.60K,-0.75%
12/30/2011,"6,767.50","6,700.20","6,818.10","6,666.50",973.27K,-0.74%
12/29/2011,"6,818.10","6,531.90","6,818.10","6,464.50",583.65K,4.92%
12/28/2011,"6,498.20","6,481.80","6,563.80","6,301.30",550.70K,0.25%
12/27/2011,"6,481.80","6,399.70","6,629.50","6,268.50",405.06K,0.51%
12/26/2011,"6,449.00","6,399.70","6,449.00","6,252.00",357.18K,0.77%
12/23/2011,"6,399.70","6,317.70","6,481.80","6,219.20",344.32K,0.26%
12/22/2011,"6,383.30","6,235.60","6,383.30","6,170.00",1.35M,-0.26%
12/21/2011,"6,399.70","6,399.70","6,481.80","6,252.00",417.04K,-0.76%
12/20/2011,"6,449.00","6,481.80","6,727.90","6,432.60",488.72K,-4.15%
12/19/2011,"6,727.90","6,498.20","6,760.70","6,498.20",2.50M,0.49%
12/16/2011,"6,695.10","6,334.10","6,695.10","6,334.10",3.26M,4.88%
12/15/2011,"6,383.30","6,366.90","6,383.30","6,284.90",1.21M,0.00%
12/14/2011,"6,383.30","6,317.70","6,383.30","6,317.70",583.77K,1.04%
12/13/2011,"6,317.70","6,366.90","6,432.60","6,317.70",494.54K,-1.28%
12/12/2011,"6,399.70","6,120.80","6,449.00","6,120.80",397.65K,4.00%
12/9/2011,"6,153.60","6,137.20","6,350.50","6,137.20",740.65K,-3.35%
12/8/2011,"6,366.90","6,645.90","6,662.30","6,366.90",1.02M,-4.43%
12/7/2011,"6,662.30","6,695.10","6,695.10","6,563.80",2.63M,4.37%
12/6/2011,"6,383.30","6,383.30","6,383.30","6,383.30",292.78K,4.85%
12/5/2011,"6,088.00","6,088.00","6,088.00","6,088.00",543.17K,4.80%
12/2/2011,"5,809.00","5,809.00","5,858.20","5,776.20",941.28K,0.57%
12/1/2011,"5,776.20","5,809.00","5,825.40","5,776.20",117.02K,-0.84%
11/30/2011,"5,825.40","5,825.40","5,891.00","5,825.40",247.52K,-0.28%
11/29/2011,"5,841.80","5,809.00","5,891.00","5,776.20",219.90K,0.00%
11/28/2011,"5,841.80","5,809.00","5,923.90","5,809.00",327.77K,0.28%
11/25/2011,"5,825.40","5,825.40","5,841.80","5,825.40",244.69K,0.00%
11/24/2011,"5,825.40","5,809.00","5,825.40","5,743.40",352.44K,0.28%
11/23/2011,"5,809.00","5,759.80","5,809.00","5,743.40",419.12K,0.85%
11/22/2011,"5,759.80","5,776.20","5,825.40","5,759.80",346.90K,0.00%
11/21/2011,"5,759.80","5,759.80","5,792.60","5,743.40",252.76K,0.00%
11/18/2011,"5,759.80","5,710.50","5,759.80","5,710.50",568.17K,0.29%
11/17/2011,"5,743.40","5,677.70","5,792.60","5,677.70",608.11K,0.58%
11/16/2011,"5,710.50","5,661.30","5,825.40","5,661.30",494.42K,0.87%
11/15/2011,"5,661.30","5,480.80","5,710.50","5,480.80",883.71K,0.00%
11/14/2011,"5,661.30","5,661.30","5,694.10","5,644.90",936.79K,0.00%
11/11/2011,"5,661.30","5,661.30","5,776.20","5,661.30",937.25K,-0.86%
11/10/2011,"5,710.50","5,726.90","5,743.40","5,694.10",751.96K,-0.57%
11/9/2011,"5,743.40","5,825.40","5,825.40","5,743.40",584.65K,-0.57%
11/8/2011,"5,776.20","5,809.00","5,874.60","5,743.40",477.98K,-0.84%
11/7/2011,"5,825.40","5,923.90","5,973.10","5,825.40",515.42K,-1.66%
11/4/2011,"5,923.90","5,874.60","5,956.70","5,874.60",427.27K,0.00%
11/3/2011,"5,923.90","5,907.40","5,956.70","5,907.40",1.30M,1.41%
11/2/2011,"5,841.80","5,907.40","5,956.70","5,841.80",496.33K,-1.11%
11/1/2011,"5,907.40","5,841.80","6,005.90","5,841.80",1.03M,1.12%
10/31/2011,"5,841.80","6,005.90","6,038.70","5,841.80",864.45K,-2.73%
10/28/2011,"6,005.90","5,940.30","6,071.50","5,940.30",1.01M,1.10%
10/27/2011,"5,940.30","5,989.50","6,005.90","5,907.40",661.19K,-0.82%
10/26/2011,"5,989.50","5,989.50","6,022.30","5,956.70",437.55K,0.27%
10/25/2011,"5,973.10","5,956.70","6,055.10","5,956.70",546.08K,-0.55%
10/24/2011,"6,005.90","6,005.90","6,104.40","5,989.50",387.88K,0.00%
10/21/2011,"6,005.90","6,055.10","6,137.20","6,005.90",730.00K,-1.08%
10/20/2011,"6,071.50","6,120.80","6,170.00","5,989.50",577.37K,-1.60%
10/19/2011,"6,170.00","6,120.80","6,252.00","6,071.50",545.42K,0.00%
10/18/2011,"6,170.00","6,120.80","6,317.70","6,088.00",1.15M,2.45%
10/17/2011,"6,022.30","6,022.30","6,153.60","5,940.30",509.48K,-1.34%
10/14/2011,"6,104.40","5,973.10","6,202.80","5,973.10",768.73K,0.00%
10/13/2011,"6,104.40","5,940.30","6,153.60","5,907.40",771.26K,2.20%
10/12/2011,"5,973.10","5,759.80","6,055.10","5,743.40",1.40M,1.96%
10/11/2011,"5,858.20","6,088.00","6,235.60","5,858.20",1.83M,-4.80%
10/10/2011,"6,153.60","6,284.90","6,350.50","6,153.60",922.35K,-2.34%
10/7/2011,"6,301.30","6,186.40","6,366.90","6,186.40",923.85K,1.05%
10/6/2011,"6,235.60","6,301.30","6,465.40","6,186.40",970.99K,-1.04%
10/5/2011,"6,301.30","6,235.60","6,465.40","6,153.60",783.62K,-1.03%
10/4/2011,"6,366.90","6,695.10","6,695.10","6,366.90",771.85K,-4.90%
10/3/2011,"6,695.10","6,563.80","6,711.50","6,416.10",1.23M,4.62%
9/30/2011,"6,399.70","6,120.80","6,399.70","6,104.40",3.07M,4.84%
9/29/2011,"6,104.40","6,088.00","6,170.00","6,038.70",2.01M,0.27%
9/28/2011,"6,088.00","5,907.40","6,088.00","5,907.40",939.49K,3.63%
9/27/2011,"5,874.60","5,907.40","5,956.70","5,858.20",615.01K,0.56%
9/26/2011,"5,841.80","5,989.50","6,055.10","5,841.80",512.47K,-2.47%
9/23/2011,"5,989.50","5,989.50","6,186.40","5,989.50",925.02K,-2.15%
9/22/2011,"6,120.80","5,874.60","6,170.00","5,874.60",2.29M,3.90%
9/21/2011,"5,891.00","5,874.60","5,956.70","5,858.20",606.99K,0.28%
9/20/2011,"5,874.60","5,956.70","5,973.10","5,841.80",593.13K,-1.38%
9/19/2011,"5,956.70","5,907.40","6,005.90","5,907.40",530.48K,0.55%
9/16/2011,"5,923.90","5,940.30","5,973.10","5,743.40",385.55K,0.28%
9/15/2011,"5,907.40","5,973.10","6,005.90","5,710.50",401.77K,-1.37%
9/14/2011,"5,989.50","5,792.60","6,071.50","5,513.60",991.99K,3.40%
9/13/2011,"5,792.60","5,792.60","5,825.40","5,513.60",880.51K,0.00%
9/12/2011,"5,792.60","6,055.10","6,153.60","5,759.80",1.05M,-4.34%
9/9/2011,"6,055.10","5,989.50","6,137.20","5,907.40",1.92M,3.36%
9/8/2011,"5,858.20","5,792.60","5,858.20","5,792.60",669.43K,5.00%
9/7/2011,"5,579.30","5,579.30","5,579.30","5,480.80",1.21M,4.94%
9/6/2011,"5,316.70","5,004.90","5,316.70","4,988.50",977.64K,4.85%
9/5/2011,"5,070.60","4,955.70","5,070.60","4,955.70",533.06K,2.66%
9/1/2011,"4,939.30","4,988.50","5,021.30","4,939.30",368.74K,-0.99%
8/31/2011,"4,988.50","4,988.50","5,021.30","4,939.30",644.38K,-0.33%
8/30/2011,"5,004.90","4,939.30","5,070.60","4,922.90",906.51K,1.67%
8/29/2011,"4,922.90","5,070.60","5,070.60","4,808.00",592.34K,0.33%
8/26/2011,"4,906.50","4,890.10","4,988.50","4,890.10",611.81K,0.34%
8/25/2011,"4,890.10","4,972.10","4,988.50","4,824.40",588.89K,-1.97%
8/24/2011,"4,988.50","4,890.10","5,119.80","4,890.10",851.09K,2.01%
8/23/2011,"4,890.10","4,660.30","4,890.10","4,660.30",901.68K,4.93%
8/22/2011,"4,660.30","4,430.60","4,660.30","4,430.60",1.28M,4.80%
8/19/2011,"4,447.00","4,447.00","4,463.40","4,397.80",603.95K,0.37%
8/18/2011,"4,430.60","4,447.00","4,479.80","4,397.80",738.15K,-0.73%
8/17/2011,"4,463.40","4,364.90","4,512.60","4,348.50",446.58K,-0.73%
8/16/2011,"4,496.20","4,463.40","4,496.20","4,430.60",624.71K,1.11%
8/15/2011,"4,447.00","4,414.20","4,447.00","4,397.80",271.19K,1.12%
8/12/2011,"4,397.80","4,364.90","4,397.80","4,364.90",542.88K,0.75%
8/11/2011,"4,364.90","4,332.10","4,364.90","4,266.50",878.22K,1.14%
8/10/2011,"4,315.70","4,332.10","4,348.50","4,266.50",815.73K,1.54%
8/9/2011,"4,250.10","4,364.90","4,364.90","4,184.40",286.62K,-1.52%
8/8/2011,"4,315.70","4,266.50","4,364.90","4,217.30",313.71K,1.15%
8/5/2011,"4,266.50","4,282.90","4,332.10","4,266.50",264.74K,-1.89%
8/4/2011,"4,348.50","4,414.20","4,414.20","4,299.30",199.39K,0.76%
8/3/2011,"4,315.70","4,447.00","4,447.00","4,315.70",281.92K,-2.95%
8/2/2011,"4,447.00","4,479.80","4,496.20","4,430.60",515.88K,-0.37%
8/1/2011,"4,463.40","4,430.60","4,496.20","4,397.80",492.34K,0.74%
7/29/2011,"4,430.60","4,479.80","4,479.80","4,397.80",245.44K,0.00%
7/28/2011,"4,430.60","4,496.20","4,529.00","4,332.10",546.87K,-1.10%
7/27/2011,"4,479.80","4,430.60","4,578.30","4,430.60",251.10K,-1.45%
7/26/2011,"4,545.50","4,594.70","4,594.70","4,512.60",244.86K,-0.36%
7/25/2011,"4,561.90","4,512.60","4,578.30","4,381.40",529.40K,4.12%
7/22/2011,"4,381.40","4,233.70","4,381.40","4,217.30",896.56K,3.09%
7/21/2011,"4,250.10","4,233.70","4,250.10","4,200.90",404.31K,0.39%
7/20/2011,"4,233.70","4,250.10","4,250.10","4,217.30",338.04K,-0.39%
7/19/2011,"4,250.10","4,266.50","4,266.50","4,217.30",290.87K,0.00%
7/18/2011,"4,250.10","4,168.00","4,250.10","4,135.20",481.23K,3.19%
7/15/2011,"4,118.80","4,168.00","4,184.40","4,102.40",226.60K,-1.18%
7/14/2011,"4,168.00","4,299.30","4,299.30","4,069.60",808.12K,0.79%
7/13/2011,"4,135.20","4,135.20","4,135.20","4,087.90",610.60K,0.00%
7/12/2011,"4,135.20","4,024.70","4,135.20","4,024.70",662.77K,0.38%
7/11/2011,"4,119.40","4,198.30","4,198.30","4,103.60",348.23K,-1.51%
7/8/2011,"4,182.60","4,040.50","4,182.60","4,040.50",484.60K,1.53%
7/7/2011,"4,119.40","4,087.90","4,119.40","4,008.90",1.07M,0.00%
7/6/2011,"4,119.40","4,166.80","4,166.80","4,072.10",482.44K,-0.38%
7/5/2011,"4,135.20","4,040.50","4,151.00","3,961.60",308.63K,2.34%
7/4/2011,"4,040.50","4,182.60","4,182.60","3,993.20",746.80K,-3.40%
7/1/2011,"4,182.60","4,356.20","4,372.00","4,151.00",699.05K,-3.99%
6/30/2011,"4,356.20","4,103.60","4,403.50","4,087.90",2.07M,3.76%
6/29/2011,"4,198.30","4,214.10","4,214.10","4,151.00",584.19K,0.38%
6/28/2011,"4,182.60","4,261.50","4,261.50","4,103.60",1.06M,1.15%
6/27/2011,"4,135.20","4,135.20","4,135.20","4,024.70",1.85M,4.80%
6/24/2011,"3,945.80","3,914.20","3,945.80","3,898.50",1.98M,0.81%
6/23/2011,"3,914.20","3,756.40","3,961.60","3,740.60",2.39M,-0.40%
6/22/2011,"3,930.00","3,914.20","3,945.80","3,756.40",1.49M,0.40%
6/21/2011,"3,914.20","3,772.20","3,914.20","3,740.60",756.45K,4.64%
6/20/2011,"3,740.60","3,740.60","3,740.60","3,724.80",3.59M,4.87%
6/17/2011,"3,567.00","3,567.00","3,567.00","3,535.40",1.52M,4.63%
6/16/2011,"3,409.20","3,377.60","3,409.20","3,330.30",1.67M,4.85%
6/15/2011,"3,251.40","3,567.00","3,567.00","3,251.40",1.18M,-4.63%
6/14/2011,"3,409.20","3,709.10","3,709.10","3,409.20",620.46K,-4.85%
6/13/2011,"3,582.80","3,709.10","3,709.10","3,582.80",1.23M,-4.62%
6/10/2011,"3,756.40","3,866.90","3,866.90","3,756.40",119.77K,-2.86%
6/9/2011,"3,866.90","4,087.90","4,087.90","3,866.90",233.79K,-4.30%
6/8/2011,"4,040.50","4,040.50","4,040.50","3,898.50",177.80K,0.00%
6/7/2011,"4,040.50","3,851.10","4,103.60","3,851.10",132.00K,0.79%
6/6/2011,"4,008.90","4,119.40","4,119.40","3,819.50",86.32K,1.60%
6/3/2011,"3,945.80","4,024.70","4,024.70","3,788.00",163.86K,0.00%
6/2/2011,"3,945.80","3,661.70","3,945.80","3,661.70",370.45K,4.60%
6/1/2011,"3,772.20","3,598.60","3,772.20","3,598.60",137.78K,4.82%
5/31/2011,"3,598.60","3,693.30","3,693.30","3,472.30",66.48K,0.00%
5/30/2011,"3,598.60","3,630.10","3,630.10","3,567.00",84.32K,1.33%
5/27/2011,"3,551.20","3,551.20","3,551.20","3,519.70",56.20K,4.65%
5/26/2011,"3,393.40","3,077.70","3,393.40","3,077.70",45.64K,4.88%
5/25/2011,"3,235.60","3,219.80","3,251.40","3,219.80",142.81K,-4.20%
5/24/2011,"3,377.60","3,425.00","3,425.00","3,377.60",104.67K,-4.89%
5/23/2011,"3,551.20","3,693.30","3,740.60","3,551.20",81.08K,-4.66%
5/20/2011,"3,724.80","3,945.80","3,945.80","3,724.80",76.63K,-4.84%
5/19/2011,"3,914.20","3,898.50","4,087.90","3,898.50",64.65K,-2.36%
5/18/2011,"4,008.90","4,008.90","4,040.50","3,945.80",87.73K,0.00%
5/17/2011,"4,008.90","4,072.10","4,072.10","3,977.40",67.56K,-1.55%
5/16/2011,"4,072.10","4,166.80","4,166.80","4,072.10",81.87K,0.78%
5/13/2011,"4,040.50","4,245.70","4,324.60","4,040.50",50.17K,-4.12%
5/12/2011,"4,214.10","4,245.70","4,245.70","4,198.30",66.19K,-0.74%
5/11/2011,"4,245.70","4,324.60","4,324.60","4,214.10",46.34K,0.00%
5/10/2011,"4,245.70","4,245.70","4,245.70","4,230.20",64.48K,0.37%
5/9/2011,"4,230.20","4,338.70","4,338.70","4,214.70",53.71K,0.37%
5/6/2011,"4,214.70","4,338.70","4,338.70","4,214.70",58.24K,-2.86%
5/5/2011,"4,338.70","4,369.70","4,369.70","4,276.70",98.43K,1.08%
5/4/2011,"4,292.20","4,338.70","4,354.20","4,292.20",53.12K,-0.72%
4/29/2011,"4,323.20","4,276.70","4,369.70","4,276.70",97.97K,0.00%
4/28/2011,"4,323.20","4,369.70","4,369.70","4,276.70",84.28K,-1.06%
4/27/2011,"4,369.70","4,369.70","4,385.20","4,354.20",117.23K,0.00%
4/26/2011,"4,369.70","4,369.70","4,369.70","4,292.20",151.51K,1.81%
4/25/2011,"4,292.20","4,261.20","4,338.70","4,261.20",75.34K,0.73%
4/22/2011,"4,261.20","4,199.20","4,354.20","4,199.20",62.65K,-2.48%
4/21/2011,"4,369.70","4,400.60","4,400.60","4,214.70",96.93K,-0.70%
4/20/2011,"4,400.60","4,323.20","4,400.60","4,323.20",72.30K,1.79%
4/19/2011,"4,323.20","4,245.70","4,323.20","4,214.70",49.88K,1.09%
4/18/2011,"4,276.70","4,338.70","4,338.70","4,276.70",28.33K,-1.43%
4/15/2011,"4,338.70","4,338.70","4,354.20","4,323.20",180.75K,0.00%
4/14/2011,"4,338.70","4,292.20","4,354.20","4,292.20",36.61K,-0.71%
4/13/2011,"4,369.70","4,493.60","4,493.60","4,338.70",12.77K,-1.05%
4/8/2011,"4,416.10","4,416.10","4,416.10","4,400.60",41.89K,0.00%
4/7/2011,"4,416.10","4,478.10","4,478.10","4,338.70",94.64K,0.00%
4/6/2011,"4,416.10","4,338.70","4,416.10","4,323.20",63.40K,1.78%
4/5/2011,"4,338.70","4,261.20","4,369.70","4,261.20",13.02K,-1.41%
4/4/2011,"4,400.60","4,400.60","4,400.60","4,338.70",5.03K,0.71%
4/1/2011,"4,369.70","4,323.20","4,369.70","4,323.20",11.52K,0.00%
3/31/2011,"4,369.70","4,416.10","4,416.10","4,338.70",155.38K,-0.70%
3/30/2011,"4,400.60","4,183.70","4,400.60","4,183.70",97.72K,0.71%
3/29/2011,"4,369.70","4,462.60","4,462.60","4,369.70",78.37K,-1.05%
3/28/2011,"4,416.10","4,354.20","4,416.10","4,338.70",103.63K,0.00%
3/25/2011,"4,416.10","4,416.10","4,431.60","4,416.10",75.75K,0.00%
3/24/2011,"4,416.10","4,369.70","4,493.60","4,354.20",15.31K,1.78%
3/23/2011,"4,338.70","4,369.70","4,385.20","4,323.20",229.63K,0.36%
3/22/2011,"4,323.20","4,617.60","4,617.60","4,323.20",296.44K,-4.78%
3/21/2011,"4,540.10","4,633.10","4,633.10","4,509.10",19.64K,1.03%
3/18/2011,"4,493.60","4,493.60","4,509.10","4,447.10",123.39K,0.00%
3/17/2011,"4,493.60","4,462.60","4,493.60","4,416.10",95.93K,1.05%
3/16/2011,"4,447.10","4,524.60","4,524.60","4,447.10",90.36K,-0.35%
3/15/2011,"4,462.60","4,493.60","4,571.10","4,462.60",96.93K,-0.69%
3/14/2011,"4,493.60","4,695.10","4,695.10","4,493.60",122.14K,-4.29%
3/11/2011,"4,695.10","4,679.60","4,710.60","4,679.60",64.23K,0.33%
3/10/2011,"4,679.60","4,726.00","4,726.00","4,648.60",42.43K,3.78%
3/9/2011,"4,509.10","4,571.10","4,571.10","4,493.60",194.06K,-1.02%
3/8/2011,"4,555.60","4,509.10","4,602.10","4,509.10",43.56K,0.00%
3/7/2011,"4,555.60","4,540.10","4,726.00","4,540.10",47.92K,0.34%
3/4/2011,"4,540.10","4,648.60","4,741.50","4,540.10",87.36K,-0.34%
3/3/2011,"4,555.60","4,555.60","4,695.10","4,555.60",62.11K,-2.33%
3/2/2011,"4,664.10","4,881.00","4,958.50","4,664.10",91.10K,-4.75%
3/1/2011,"4,896.50","5,036.00","5,036.00","4,896.50",108.16K,-1.56%
2/28/2011,"4,974.00","5,113.40","5,190.90","4,974.00",75.38K,-4.18%
2/25/2011,"5,190.90","5,268.40","5,268.40","5,190.90",40.14K,2.76%
2/24/2011,"5,051.40","5,113.40","5,159.90","5,051.40",141.27K,-4.68%
2/23/2011,"5,299.40","5,268.40","5,361.40","5,268.40",33.86K,3.64%
2/22/2011,"5,113.40","5,113.40","5,268.40","5,066.90",238.49K,-4.07%
2/21/2011,"5,330.40","5,423.30","5,485.30","5,330.40",275.72K,-4.97%
2/18/2011,"5,609.30","5,702.20","5,717.70","5,609.30",224.72K,-2.16%
2/17/2011,"5,733.20","5,733.20","5,733.20","5,640.30",148.80K,0.27%
2/16/2011,"5,717.70","5,733.20","5,733.20","5,717.70",112.86K,2.21%
2/15/2011,"5,593.80","5,578.30","5,764.20","5,578.30",63.61K,-2.96%
2/14/2011,"5,764.20","5,764.20","5,779.70","5,764.20",155.63K,-0.53%
2/11/2011,"5,795.20","5,733.20","5,795.20","5,733.20",174.10K,0.00%
2/10/2011,"5,795.20","5,733.20","5,795.20","5,717.70",182.87K,0.00%
2/9/2011,"5,795.20","5,841.70","5,841.70","5,795.20",399.32K,-0.27%
2/8/2011,"5,810.70","5,795.20","5,810.70","5,733.20",337.38K,0.27%
1/28/2011,"5,795.20","5,810.70","5,857.20","5,795.20",277.26K,-0.27%
1/27/2011,"5,810.70","5,702.20","5,810.70","5,702.20",341.79K,1.63%
1/26/2011,"5,717.70","5,733.20","5,733.20","5,686.80",140.86K,0.54%
1/25/2011,"5,686.80","5,702.20","5,717.70","5,655.80",211.37K,-0.27%
1/24/2011,"5,702.20","5,640.30","5,717.70","5,640.30",355.06K,1.10%
1/21/2011,"5,640.30","5,578.30","5,655.80","5,578.30",196.48K,1.11%
1/20/2011,"5,578.30","5,547.30","5,578.30","5,485.30",458.47K,0.56%
1/19/2011,"5,547.30","5,485.30","5,562.80","5,485.30",385.47K,1.42%
1/18/2011,"5,469.80","5,438.80","5,500.80","5,423.30",234.00K,-0.56%
1/17/2011,"5,500.80","5,376.80","5,547.30","5,345.90",51.17K,0.28%
1/14/2011,"5,485.30","5,500.80","5,500.80","5,454.30",174.89K,1.14%
1/13/2011,"5,423.30","5,423.30","5,454.30","5,423.30",104.08K,0.00%
1/12/2011,"5,423.30","5,423.30","5,531.80","5,392.30",71.51K,0.00%
1/11/2011,"5,423.30","5,345.90","5,423.30","5,345.90",181.88K,-1.41%
1/10/2011,"5,500.80","5,345.90","5,500.80","5,345.90",198.10K,1.43%
1/7/2011,"5,423.30","5,345.90","5,423.30","5,268.40",225.51K,0.00%
1/6/2011,"5,423.30","5,469.80","5,469.80","5,407.80",170.98K,1.15%
1/5/2011,"5,361.40","5,466.80","5,466.80","5,361.40",295.53K,-1.93%
1/4/2011,"5,466.80","5,527.00","5,527.00","5,451.70",122.55K,1.97%
12/31/2010,"5,361.40","5,301.10","5,421.60","5,301.10",280.47K,1.14%
12/30/2010,"5,301.10","5,286.10","5,421.60","5,286.10",290.83K,-2.22%
12/29/2010,"5,421.60","5,557.10","5,557.10","5,421.60",451.36K,-0.83%
12/28/2010,"5,466.80","5,406.50","5,542.10","5,346.30",294.86K,-0.82%
12/27/2010,"5,512.00","5,572.20","5,572.20","5,451.70",723.59K,-1.08%
12/24/2010,"5,572.20","5,421.60","5,587.30","5,391.50",518.38K,-1.60%
12/23/2010,"5,662.60","5,496.90","5,707.70","5,496.90",474.82K,0.27%
12/22/2010,"5,647.50","5,798.10","5,798.10","5,632.40",664.89K,0.27%
12/21/2010,"5,632.40","5,572.20","5,632.40","5,421.60",2.05M,4.76%
12/20/2010,"5,376.40","5,120.40","5,376.40","5,120.40",1.89M,5.00%
12/17/2010,"5,120.40","4,999.90","5,120.40","4,999.90",229.01K,1.49%
12/16/2010,"5,045.10","5,045.10","5,090.30","5,045.10",176.76K,-1.76%
12/15/2010,"5,135.50","5,045.10","5,150.50","5,045.10",405.77K,0.29%
12/14/2010,"5,120.40","5,180.60","5,180.60","5,045.10",386.13K,-1.16%
12/13/2010,"5,180.60","5,165.60","5,195.70","5,120.40",613.97K,1.77%
12/10/2010,"5,090.30","4,969.80","5,090.30","4,969.80",142.06K,2.42%
12/9/2010,"4,969.80","4,984.90","5,045.10","4,894.50",253.14K,-0.60%
12/8/2010,"4,999.90","5,075.20","5,075.20","4,969.80",68.27K,-0.90%
12/7/2010,"5,045.10","5,105.30","5,105.30","5,045.10",258.88K,-1.18%
12/6/2010,"5,105.30","5,120.40","5,120.40","5,060.20",545.17K,0.00%
12/3/2010,"5,105.30","5,075.20","5,135.50","5,045.10",224.47K,0.89%
12/2/2010,"5,060.20","5,075.20","5,090.30","5,045.10",179.59K,-0.30%
12/1/2010,"5,075.20","5,135.50","5,135.50","5,045.10",156.25K,-0.88%
11/30/2010,"5,120.40","5,075.20","5,225.80","5,075.20",421.20K,0.89%
11/29/2010,"5,075.20","5,075.20","5,075.20","5,045.10",184.83K,0.00%
11/26/2010,"5,075.20","5,075.20","5,075.20","5,045.10",130.00K,0.00%
11/25/2010,"5,075.20","5,045.10","5,090.30","5,045.10",241.53K,0.00%
11/24/2010,"5,075.20","4,984.90","5,075.20","4,969.80",131.16K,0.00%
11/23/2010,"5,075.20","5,045.10","5,075.20","5,045.10",201.05K,0.00%
11/22/2010,"5,075.20","4,879.40","5,075.20","4,879.40",241.28K,0.00%
11/19/2010,"5,075.20","5,090.30","5,105.30","4,924.60",213.74K,-0.30%
11/18/2010,"5,090.30","4,849.30","5,090.30","4,849.30",213.74K,2.74%
11/17/2010,"4,954.70","4,969.80","5,030.00","4,954.70",192.90K,-1.79%
11/16/2010,"5,045.10","5,075.20","5,075.20","4,984.90",295.82K,-1.47%
11/15/2010,"5,120.40","5,015.00","5,120.40","4,984.90",231.71K,-0.58%
11/12/2010,"5,150.50","4,969.80","5,150.50","4,969.80",321.69K,0.00%
11/11/2010,"5,150.50","5,105.30","5,150.50","5,105.30",97.51K,-0.58%
11/10/2010,"5,180.60","5,120.40","5,195.70","5,120.40",221.94K,0.00%
11/9/2010,"5,180.60","5,120.40","5,180.60","5,105.30",328.02K,0.58%
11/8/2010,"5,150.50","5,105.30","5,165.60","5,105.30",428.98K,0.29%
11/5/2010,"5,135.50","5,045.10","5,135.50","5,045.10",419.12K,0.59%
11/4/2010,"5,105.30","5,105.30","5,120.40","5,075.20",289.20K,0.00%
11/3/2010,"5,105.30","5,105.30","5,105.30","5,060.20",298.77K,0.00%
11/2/2010,"5,105.30","5,120.40","5,120.40","5,090.30",306.80K,-0.29%
11/1/2010,"5,120.40","5,090.30","5,120.40","5,090.30",133.24K,0.00%
10/29/2010,"5,120.40","5,120.40","5,135.50","5,105.30",308.21K,0.00%
10/28/2010,"5,120.40","5,135.50","5,135.50","5,120.40",197.56K,-0.58%
10/27/2010,"5,150.50","5,150.50","5,150.50","5,090.30",327.77K,0.00%
10/26/2010,"5,150.50","5,075.20","5,225.80","5,075.20",300.06K,1.48%
10/25/2010,"5,075.20","5,090.30","5,135.50","5,075.20",368.45K,-1.46%
10/22/2010,"5,150.50","5,060.20","5,150.50","4,999.90",346.94K,1.78%
10/21/2010,"5,060.20","5,075.20","5,105.30","4,999.90",456.06K,-0.30%
